Id,MSSubClass,MSZoning,Utilities,Neighborhood,BldgType,RoofMatl,Foundation,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,GarageType,PavedDrive,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice,StreetAlley,LandSlpContr,LotCondition,BsmtFinType,BsmtGrade,LotExterior,ExterGrade,GarageGrade,HouseAge,GarageAge,RemodAge,BsmtFinSF,TotalBsmtBath,LivRmsAbvGrd,WDOpnPorch,TSSnEncPorch,OverallGrade
787,50,RM,AllPub,OldTown,1Fam,CompShg,PConc,686,GasA,Y,SBrkr,966,0,1652,2,0,4,1,Typ,Detchd,Y,missing,Shed,1200,WD,Normal,139000,1.5,1.5,1.0,4.0,2.0,8.0,2.5,4.0,95,49.0,60,686,1.0,2,0,196,5.5
788,60,RL,AllPub,SawyerW,1Fam,CompShg,PConc,956,GasA,Y,SBrkr,956,0,2084,2,1,4,1,Typ,BuiltIn,Y,missing,missing,0,WD,Normal,233000,1.5,1.5,2.0,3.5,2.5,12.5,3.0,4.0,6,6.0,6,656,1.0,3,45,0,6.0
789,20,RM,AllPub,OldTown,1Fam,CompShg,CBlock,901,GasA,Y,SBrkr,901,0,901,1,0,2,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,107900,1.5,1.5,2.0,5.0,3.0,8.0,3.5,2.5,54,54.0,8,0,0.0,1,0,0,5.5
790,60,RL,AllPub,ClearCr,1Fam,CompShg,CBlock,832,GasA,Y,SBrkr,976,0,2087,2,1,5,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,187500,1.5,1.0,2.0,4.0,1.5,6.0,3.5,4.0,41,41.0,0,568,0.0,3,301,0,7.0
791,120,RL,AllPub,Blmngtn,TwnhsE,CompShg,PConc,1145,GasA,Y,SBrkr,1145,0,1145,2,0,2,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,160200,1.5,1.5,2.0,3.5,2.5,12.5,3.0,4.0,4,4.0,3,16,0.0,2,116,0,6.0
792,80,RL,AllPub,Mitchel,1Fam,CompShg,PConc,1029,GasA,Y,SBrkr,1062,0,1062,1,0,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,146800,1.5,1.5,2.0,2.5,2.5,6.0,3.5,4.0,31,31.0,31,539,1.0,1,120,0,5.5
793,60,RL,AllPub,NoRidge,1Fam,CompShg,PConc,1117,GasA,Y,SBrkr,1127,0,2013,2,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,269790,1.5,1.5,2.0,3.5,2.5,8.0,3.0,4.0,11,10.0,10,862,1.0,4,310,0,6.0
794,20,RL,AllPub,Somerst,1Fam,CompShg,PConc,1496,GasA,Y,SBrkr,1496,0,1496,2,0,3,1,Typ,Attchd,Y,missing,missing,0,New,Partial,225000,1.5,1.5,2.0,5.0,2.5,5.0,3.0,4.0,0,0.0,0,0,0.0,3,298,0,6.5
795,60,RL,AllPub,Gilbert,1Fam,CompShg,PConc,712,GasA,Y,SBrkr,1086,0,1895,2,1,3,1,Typ,Attchd,Y,missing,Shed,500,WD,Normal,194500,1.5,1.5,2.0,5.0,2.5,8.0,3.0,4.0,14,14.0,12,0,0.0,3,189,0,6.0
796,60,RL,AllPub,SawyerW,1Fam,CompShg,CBlock,650,GasA,Y,SBrkr,888,0,1564,2,1,3,1,Typ,Attchd,Y,MnPrv,missing,0,WD,Normal,171000,1.5,1.5,2.0,5.0,2.5,6.0,3.5,4.0,30,30.0,29,0,0.0,3,50,204,6.0
797,20,RL,AllPub,Sawyer,1Fam,CompShg,CBlock,660,GasA,Y,SBrkr,1285,0,1285,1,1,3,1,Typ,Attchd,Y,MnPrv,missing,0,WD,Normal,143500,1.5,1.5,2.0,5.0,3.0,9.5,3.5,4.0,30,30.0,30,0,0.0,3,138,0,5.5
798,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,773,GasA,Y,SBrkr,773,0,773,1,0,2,1,Typ,Attchd,Y,missing,missing,0,WD,Abnorml,110000,1.5,1.5,2.0,3.0,3.0,12.5,3.5,4.0,55,55.0,55,570,0.0,1,0,0,5.0
799,60,RL,AllPub,NridgHt,1Fam,CompShg,PConc,1926,GasA,Y,SBrkr,1966,0,3140,3,1,4,1,Typ,BuiltIn,Y,missing,missing,0,New,Partial,485000,1.5,1.5,2.0,5.0,1.5,12.5,2.0,4.0,1,0.0,0,0,0.0,6,222,0,7.0
800,50,RL,AllPub,SWISU,1Fam,CompShg,BrkTil,731,GasA,Y,SBrkr,981,0,1768,1,1,3,1,Typ,Detchd,Y,MnPrv,missing,0,WD,Normal,175000,1.5,1.5,1.5,2.5,2.5,13.5,3.5,4.0,70,68.0,57,569,1.0,3,0,264,6.0
801,60,RL,AllPub,ClearCr,1Fam,CompShg,PConc,616,GasA,Y,SBrkr,616,0,1688,2,1,4,1,Typ,Attchd,Y,missing,Shed,400,WD,Normal,200000,1.5,1.0,1.5,3.5,2.5,12.5,3.5,4.0,11,11.0,11,462,1.0,3,517,185,5.5
802,30,RM,AllPub,IDOTRR,1Fam,CompShg,CBlock,1196,GasA,Y,FuseA,1196,0,1196,1,0,2,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,109900,1.5,1.5,2.0,4.0,3.0,8.0,3.5,4.0,91,50.0,17,197,1.0,2,0,0,5.5
803,60,RL,AllPub,CollgCr,1Fam,CompShg,PConc,728,GasA,Y,SBrkr,728,0,1456,2,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,189000,1.5,1.5,2.0,3.5,2.5,14.5,3.0,4.0,3,3.0,3,648,1.0,3,54,0,6.0
804,60,RL,AllPub,NridgHt,1Fam,CompShg,PConc,1734,GasA,Y,SBrkr,1734,0,2822,3,1,4,1,Typ,BuiltIn,Y,missing,missing,0,New,Partial,582933,1.5,1.5,2.0,5.0,1.5,12.5,2.0,4.0,1,0.0,0,0,0.0,7,222,192,7.0
805,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,936,GasA,Y,SBrkr,1128,0,1128,1,0,2,1,Min1,Attchd,Y,GdWo,missing,0,WD,Family,118000,1.5,1.5,2.0,4.0,3.0,13.5,3.5,4.0,52,52.0,52,812,0.0,2,0,0,5.0
806,20,RL,AllPub,Somerst,1Fam,CompShg,PConc,1417,GasA,Y,SBrkr,1428,0,1428,2,0,3,1,Typ,Attchd,Y,missing,missing,0,New,Partial,227680,1.5,1.5,2.0,5.0,2.5,12.5,3.0,4.0,0,0.0,0,0,0.0,2,60,0,6.0
807,80,RL,AllPub,NAmes,1Fam,CompShg,PConc,980,GasA,Y,SBrkr,980,0,980,2,0,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,135500,1.5,1.5,2.0,2.0,3.0,12.5,3.5,4.0,39,39.0,39,880,0.0,2,68,0,5.0
808,70,RL,AllPub,BrkSide,1Fam,CompShg,CBlock,1324,GasA,Y,SBrkr,1072,0,1576,1,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,223500,1.5,1.5,2.0,3.5,3.0,13.5,3.5,4.0,86,86.0,5,1309,2.0,2,312,0,5.5
809,80,RL,AllPub,NAmes,1Fam,CompShg,CBlock,1024,GasA,Y,SBrkr,1086,0,1086,1,0,3,1,Typ,Attchd,Y,GdWo,missing,0,WD,Normal,159950,1.5,1.5,2.0,0.5,3.0,12.5,3.5,4.0,40,40.0,40,644,1.0,2,0,0,5.0
810,75,RM,AllPub,OldTown,1Fam,CompShg,PConc,849,GasA,N,FuseA,1075,0,2138,2,0,2,3,Typ,Detchd,N,MnPrv,missing,0,WD,Normal,106000,1.5,1.5,2.0,5.0,3.0,0.0,3.5,2.0,111,99.0,44,0,0.0,6,196,0,5.0
811,20,RL,AllPub,NWAmes,1Fam,CompShg,CBlock,1040,GasA,Y,SBrkr,1309,0,1309,1,1,3,1,Typ,Attchd,Y,GdPrv,missing,0,WD,Normal,181000,1.5,1.5,2.0,1.5,3.0,6.0,3.5,4.0,32,32.0,7,1040,1.0,1,265,0,6.0
812,120,RM,AllPub,CollgCr,TwnhsE,CompShg,PConc,848,GasA,Y,SBrkr,848,0,848,1,0,1,1,Typ,Attchd,Y,missing,missing,0,ConLD,Normal,144500,1.5,1.5,2.0,3.5,2.5,12.5,3.0,4.0,4,4.0,4,662,1.0,2,140,0,5.5
813,20,C (all),AllPub,IDOTRR,1Fam,CompShg,CBlock,540,GasA,N,FuseA,1044,0,1044,1,0,2,1,Typ,Basment,N,missing,Shed,54,WD,Alloca,55993,1.0,0.5,2.0,5.0,3.0,13.5,2.5,4.0,58,58.0,58,0,0.0,1,0,0,5.0
814,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,1442,GasA,Y,SBrkr,1442,0,1442,1,1,4,1,Typ,Attchd,Y,missing,Shed,500,COD,Normal,157900,1.5,1.5,2.0,4.5,3.0,8.0,3.5,4.0,49,49.0,49,608,0.0,2,0,275,6.0
815,50,RL,AllPub,Edwards,1Fam,CompShg,BrkTil,686,GasW,Y,SBrkr,686,0,1250,1,1,3,1,Typ,Detchd,P,missing,missing,0,WD,Normal,116000,0.5,1.5,2.0,5.0,3.0,11.5,3.5,4.0,88,51.0,56,0,0.5,3,207,96,6.0
816,20,RL,AllPub,CollgCr,1Fam,CompShg,PConc,1649,GasA,Y,SBrkr,1661,0,1661,2,0,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,224900,1.5,1.5,2.0,5.0,2.5,12.5,3.5,4.0,12,12.0,12,0,0.0,2,34,0,6.0
817,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,1008,GasA,Y,SBrkr,1008,0,1008,1,0,2,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,137000,1.5,1.5,2.0,3.0,3.0,3.0,3.5,4.0,52,52.0,52,486,0.0,1,0,120,5.5
818,20,RL,AllPub,Mitchel,1Fam,CompShg,PConc,1568,GasA,Y,SBrkr,1689,0,1689,2,0,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,271000,1.5,1.5,2.0,3.5,2.5,5.0,3.0,4.0,6,6.0,6,1218,1.0,3,209,0,6.5
819,80,RL,AllPub,ClearCr,1Fam,CompShg,CBlock,1010,GasA,Y,SBrkr,1052,0,1052,1,0,3,1,Typ,Attchd,Y,MnPrv,missing,0,WD,Normal,155000,1.5,1.5,2.0,3.5,3.0,6.0,3.5,4.0,39,39.0,39,504,1.0,2,0,0,6.5
820,120,RL,AllPub,NridgHt,TwnhsE,CompShg,PConc,1358,GasA,Y,SBrkr,1358,0,1358,2,0,2,1,Typ,Attchd,Y,missing,missing,0,New,Partial,224000,1.5,1.5,2.0,3.5,2.5,12.5,3.0,4.0,1,0.0,0,733,1.0,3,227,0,6.0
821,60,RL,AllPub,CollgCr,1Fam,CompShg,PConc,798,GasA,Y,SBrkr,798,0,1640,2,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,183000,1.5,1.5,2.0,5.0,2.5,12.5,3.0,4.0,5,5.0,5,0,0.0,2,45,0,6.0
822,20,RM,AllPub,OldTown,2fmCon,CompShg,CBlock,936,GasA,N,SBrkr,936,0,936,1,0,2,1,Min2,Detchd,Y,missing,missing,0,WD,Normal,93000,1.0,0.5,2.0,5.0,2.0,8.0,2.5,4.0,56,35.0,56,0,0.0,1,32,112,4.0
823,60,RL,AllPub,Gilbert,1Fam,CompShg,PConc,847,GasA,Y,SBrkr,847,0,1733,2,1,3,1,Typ,BuiltIn,Y,missing,missing,0,WD,Family,225000,1.5,1.5,2.0,5.0,2.5,12.5,3.0,4.0,4,4.0,4,0,0.0,3,148,0,6.0
824,50,RL,AllPub,SWISU,1Fam,CompShg,BrkTil,778,GasA,Y,SBrkr,944,0,1489,2,0,3,1,Typ,Detchd,Y,GdWo,missing,0,WD,Normal,139500,1.5,1.5,2.0,5.0,3.0,12.5,3.5,4.0,69,69.0,59,0,0.0,3,335,0,6.5
825,20,FV,AllPub,Somerst,1Fam,CompShg,PConc,1489,GasA,Y,SBrkr,1489,0,1489,2,0,3,1,Typ,Attchd,Y,missing,missing,0,New,Partial,232600,1.5,1.5,2.0,5.0,1.5,12.5,3.0,4.0,0,0.0,0,0,0.0,3,140,0,6.5
826,20,RL,AllPub,NridgHt,1Fam,CompShg,PConc,2078,GasA,Y,SBrkr,2084,0,2084,2,0,2,1,Typ,Attchd,Y,missing,missing,0,New,Partial,385000,1.5,1.5,4.0,3.5,1.5,5.0,2.0,4.0,1,1.0,0,1636,1.0,4,233,0,7.5
827,45,RM,AllPub,BrkSide,1Fam,CompShg,BrkTil,784,GasA,Y,SBrkr,784,0,784,1,0,2,1,Typ,missing,Y,missing,missing,0,WD,Normal,109500,1.5,1.5,2.0,2.5,3.0,8.0,3.5,5.0,84,28.0,58,784,1.0,2,0,116,5.5
828,20,RL,AllPub,SawyerW,1Fam,CompShg,PConc,1454,GasA,Y,SBrkr,1434,0,1434,2,0,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,189000,1.5,1.5,2.0,3.5,2.5,12.5,3.0,4.0,8,8.0,8,20,0.0,2,329,0,6.0
829,60,RL,AllPub,ClearCr,1Fam,Tar&Grv,PConc,1013,GasA,Y,SBrkr,1160,0,2126,2,1,3,1,Min2,Attchd,Y,missing,missing,0,WD,Abnorml,185000,1.5,2.0,2.0,1.5,2.0,9.5,3.5,4.0,42,42.0,42,1013,0.5,3,486,225,5.0
830,160,FV,AllPub,Somerst,Twnhs,CompShg,PConc,600,GasA,Y,SBrkr,520,80,1223,2,1,2,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,147400,1.0,1.5,2.0,5.0,2.5,8.0,3.0,4.0,1,1.0,1,0,0.0,1,166,0,6.0
831,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,1392,GasA,Y,FuseA,1392,0,1392,1,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,166000,1.5,1.5,2.0,4.5,3.0,6.0,3.5,4.0,51,51.0,51,1040,1.0,2,0,192,5.5
832,160,FV,AllPub,Somerst,TwnhsE,CompShg,PConc,600,GasA,Y,SBrkr,520,80,1200,2,1,2,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,151000,1.0,1.5,2.0,5.0,2.5,8.0,3.5,4.0,1,1.0,1,0,0.0,1,166,0,6.0
833,60,RL,AllPub,CollgCr,1Fam,CompShg,PConc,941,GasA,Y,SBrkr,941,0,1829,2,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,237000,1.5,1.5,2.0,3.5,2.5,12.5,3.0,4.0,7,7.0,7,483,1.0,3,231,0,6.5
834,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,1516,GasA,Y,SBrkr,1516,0,1516,1,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,167000,1.5,1.5,2.0,2.5,3.0,8.0,3.5,4.0,45,45.0,45,541,0.0,2,0,152,6.0
835,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,1144,GasA,Y,SBrkr,1144,0,1144,1,0,3,1,Typ,Attchd,Y,GdWo,missing,0,WD,Normal,139950,1.5,1.5,2.0,4.5,3.0,12.5,3.5,4.0,47,47.0,47,572,1.0,2,0,0,5.5
836,20,RL,AllPub,Sawyer,1Fam,CompShg,CBlock,1067,GasA,Y,SBrkr,1067,0,1067,2,0,2,1,Min2,Attchd,Y,missing,missing,0,WD,Normal,128000,1.5,1.5,2.0,3.0,2.5,9.0,3.5,4.0,60,14.0,15,442,0.0,1,290,0,5.5
837,30,RM,AllPub,OldTown,1Fam,CompShg,BrkTil,1559,GasA,Y,SBrkr,1559,0,1559,1,0,2,1,Min2,Detchd,Y,GdWo,missing,0,COD,Normal,153500,1.0,1.5,2.0,4.5,3.0,12.5,3.5,4.0,59,59.0,34,338,1.0,2,116,230,5.5
838,160,RM,AllPub,BrDale,Twnhs,CompShg,CBlock,483,GasA,Y,SBrkr,483,0,987,1,1,2,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,100000,1.5,1.5,2.0,3.0,3.0,6.0,3.5,4.0,35,35.0,35,330,1.0,2,0,0,5.5
839,20,RL,AllPub,CollgCr,1Fam,CompShg,PConc,1099,GasA,Y,SBrkr,1099,0,1099,1,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,144000,1.5,1.5,2.0,5.0,2.5,12.5,3.5,4.0,13,9.0,2,0,0.0,2,278,0,5.5
840,50,RL,AllPub,Edwards,1Fam,CompShg,CBlock,768,GasA,Y,SBrkr,768,0,1200,1,0,3,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,130500,1.5,1.5,2.0,3.0,3.0,8.0,3.5,4.0,62,62.0,13,352,0.0,2,0,0,5.5
841,70,RH,AllPub,SWISU,1Fam,CompShg,BrkTil,672,GasA,N,SBrkr,810,0,1482,2,0,4,1,Typ,Detchd,P,missing,missing,0,WD,Normal,140000,1.5,1.5,2.0,3.0,3.0,13.5,3.5,4.0,83,74.0,58,156,0.0,2,0,254,7.0
842,70,RM,AllPub,OldTown,1Fam,CompShg,PConc,650,GasA,Y,SBrkr,958,0,1539,2,0,3,1,Typ,Detchd,P,missing,missing,0,WD,Normal,157500,0.5,1.5,2.0,5.0,3.0,8.0,3.5,3.0,104,25.0,6,0,0.0,4,148,68,6.5
843,80,RL,AllPub,NAmes,1Fam,CompShg,CBlock,1127,GasA,Y,SBrkr,1165,0,1165,1,1,3,1,Typ,Attchd,Y,GdPrv,missing,0,WD,Normal,174900,1.5,1.5,2.0,2.0,3.0,6.0,3.5,2.0,42,42.0,42,851,1.0,2,129,0,6.5
844,90,RL,AllPub,NAmes,Duplex,CompShg,CBlock,1800,GasA,N,SBrkr,1800,0,1800,2,0,6,2,Typ,missing,Y,missing,missing,0,WD,Normal,141000,1.5,1.5,1.0,5.0,3.0,3.0,3.5,5.0,46,27.0,46,0,0.0,2,0,0,4.5
845,50,RM,AllPub,OldTown,1Fam,CompShg,BrkTil,876,GasA,Y,SBrkr,876,0,1416,1,1,4,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,153900,0.5,1.5,1.0,5.0,3.0,13.5,3.5,4.0,93,59.0,58,0,0.0,2,418,194,6.5
846,85,RL,AllPub,Sawyer,1Fam,CompShg,CBlock,1390,GasA,Y,SBrkr,1701,0,1701,2,0,3,1,Min2,Basment,Y,missing,missing,0,WD,Normal,171000,1.5,1.5,3.5,2.5,2.5,6.0,3.5,4.0,32,32.0,26,1390,1.0,2,0,0,5.0
847,60,RL,AllPub,SawyerW,1Fam,CompShg,PConc,740,GasA,Y,SBrkr,1006,0,1775,2,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,213000,1.5,1.5,2.0,2.5,2.5,6.0,3.0,4.0,16,16.0,16,513,1.0,3,306,192,6.0
848,20,RL,AllPub,CollgCr,1Fam,CompShg,CBlock,864,GasA,Y,SBrkr,864,0,864,1,0,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,133500,1.5,1.5,2.0,3.0,3.0,8.0,3.5,4.0,37,37.0,37,460,1.0,1,0,0,5.5
849,50,RL,AllPub,ClearCr,1Fam,CompShg,BrkTil,907,GasA,Y,SBrkr,1307,0,2358,3,0,5,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,240000,1.5,0.0,2.0,5.0,3.0,13.5,3.5,2.5,100,100.0,11,0,0.0,4,526,175,7.0
850,80,RL,AllPub,Veenker,1Fam,CompShg,CBlock,528,GasA,Y,SBrkr,1094,0,1855,2,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,187000,1.5,1.5,1.5,5.0,3.0,9.5,2.0,4.0,31,31.0,13,0,0.0,3,213,0,6.5
851,120,RM,AllPub,CollgCr,TwnhsE,CompShg,PConc,848,GasA,Y,SBrkr,848,0,848,1,0,1,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,131500,1.5,1.5,2.0,3.5,2.5,12.5,3.0,4.0,4,4.0,4,659,1.0,1,140,0,5.5
852,120,RL,AllPub,Blmngtn,TwnhsE,CompShg,PConc,1273,GasA,Y,SBrkr,1456,0,1456,2,0,2,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,215000,1.5,1.5,2.0,5.0,2.5,12.5,3.0,4.0,3,3.0,3,0,0.0,4,163,0,6.5
853,75,RL,AllPub,Crawfor,1Fam,CompShg,CBlock,918,GasA,Y,SBrkr,918,0,1646,2,0,4,1,Typ,Detchd,Y,MnPrv,missing,0,WD,Normal,164000,1.5,1.5,2.0,4.5,3.0,8.0,2.5,4.0,66,66.0,57,364,0.0,2,0,126,6.0
854,80,RL,AllPub,NAmes,1Fam,CompShg,CBlock,1127,GasA,Y,SBrkr,1445,0,1445,1,1,3,1,Typ,Attchd,Y,MnPrv,missing,0,WD,Normal,158000,1.5,1.5,2.0,4.5,3.0,7.0,2.5,4.0,45,45.0,45,564,0.0,3,180,0,6.0
855,20,RL,AllPub,Sawyer,1Fam,CompShg,CBlock,1763,GasA,Y,SBrkr,1779,0,1779,1,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Abnorml,170000,1.5,1.5,2.0,2.0,3.0,11.5,3.5,4.0,51,51.0,32,1391,1.0,2,418,312,4.5
856,20,RL,AllPub,Sawyer,1Fam,CompShg,CBlock,1040,GasA,Y,SBrkr,1040,0,1040,1,1,3,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,127000,1.5,1.5,2.0,2.5,3.0,6.0,2.5,4.0,48,48.0,0,659,1.0,2,104,0,6.5
857,80,RL,AllPub,CollgCr,1Fam,CompShg,CBlock,940,GasA,Y,SBrkr,1026,0,1026,1,0,3,1,Typ,Detchd,Y,MnPrv,missing,0,WD,Normal,147000,1.5,1.5,2.0,2.5,1.5,7.5,3.5,2.5,30,27.0,30,940,1.0,1,0,34,6.0
858,60,RL,AllPub,Gilbert,1Fam,CompShg,PConc,702,GasA,Y,SBrkr,702,0,1481,2,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,174000,1.5,1.5,2.0,5.0,2.5,6.0,3.5,4.0,15,15.0,14,0,0.0,2,36,0,5.5
859,20,RL,AllPub,NWAmes,1Fam,CompShg,CBlock,1090,GasA,Y,SBrkr,1370,0,1370,2,0,3,1,Typ,Attchd,Y,MnPrv,missing,0,WD,Family,152000,1.5,1.5,2.0,5.0,2.5,6.0,3.5,4.0,33,33.0,33,0,0.0,2,0,0,6.0
860,60,RL,AllPub,NWAmes,1Fam,CompShg,CBlock,1054,GasA,Y,SBrkr,1512,0,2654,2,1,4,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,250000,1.5,1.5,2.5,3.0,3.0,6.0,3.5,4.0,38,38.0,22,619,1.0,4,65,222,6.5
861,50,RL,AllPub,Crawfor,1Fam,CompShg,BrkTil,912,GasA,Y,SBrkr,912,0,1426,1,1,3,1,Typ,Detchd,Y,GdPrv,missing,0,WD,Normal,189950,1.5,1.5,2.0,5.0,3.0,13.5,3.0,4.0,89,82.0,9,0,0.0,3,240,0,7.5
862,190,RL,AllPub,Sawyer,2fmCon,CompShg,PConc,1039,GasA,Y,SBrkr,1039,0,1039,1,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,131500,1.5,1.5,2.0,3.0,3.0,7.5,3.5,4.0,45,45.0,45,841,1.0,2,0,0,4.5
863,20,RL,AllPub,SawyerW,1Fam,CompShg,PConc,1040,GasA,Y,SBrkr,1097,0,1097,2,0,3,1,Typ,Attchd,Y,GdPrv,missing,0,WD,Normal,152000,1.5,1.5,2.0,3.5,2.5,8.0,3.5,4.0,26,24.0,25,338,0.0,2,0,0,5.5
864,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,1148,GasA,Y,SBrkr,1148,0,1148,1,0,3,1,Typ,Attchd,Y,GdPrv,missing,0,WD,Normal,132500,1.5,1.5,2.0,3.0,3.0,6.5,3.5,4.0,50,50.0,50,1148,1.0,2,0,0,5.0
865,20,FV,AllPub,Somerst,1Fam,CompShg,PConc,1372,GasA,Y,SBrkr,1372,0,1372,2,0,3,1,Typ,Attchd,Y,missing,missing,0,New,Partial,250580,1.5,1.5,2.0,5.0,1.5,12.5,3.0,4.0,1,0.0,0,0,0.0,2,140,0,6.0
866,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,1002,GasA,Y,SBrkr,1002,0,1002,1,0,3,1,Typ,Detchd,Y,MnPrv,missing,0,WD,Normal,148500,1.5,1.5,2.0,3.0,3.0,8.0,3.5,4.0,39,36.0,39,828,1.0,1,0,0,5.5
867,20,RL,AllPub,Timber,1Fam,CompShg,PConc,1638,GasA,Y,SBrkr,1646,0,1646,2,0,3,1,Typ,Attchd,Y,missing,missing,0,New,Partial,248900,1.5,0.5,2.0,5.0,2.5,12.5,3.0,4.0,1,0.0,0,0,0.0,2,272,0,6.5
868,20,RL,AllPub,Sawyer,1Fam,CompShg,CBlock,1040,GasA,Y,SBrkr,1120,0,1120,1,1,3,1,Typ,Attchd,Y,missing,Shed,400,WD,Normal,129000,1.5,1.5,1.5,2.5,3.0,12.5,3.5,4.0,46,46.0,46,932,1.0,1,168,0,4.5
869,60,RL,AllPub,Gilbert,1Fam,CompShg,Slab,0,GasA,Y,SBrkr,1547,53,2320,2,0,2,1,Typ,Attchd,P,missing,missing,0,WD,Normal,169000,1.5,1.5,1.5,6.0,4.0,9.5,3.5,4.0,58,27.0,56,0,0.0,4,264,0,5.5
870,60,RL,AllPub,SawyerW,1Fam,CompShg,PConc,1050,GasA,Y,SBrkr,1062,0,1949,2,1,3,1,Typ,Attchd,Y,GdPrv,missing,0,WD,Normal,236000,1.5,1.5,2.0,3.5,2.5,8.0,3.0,4.0,17,17.0,16,750,1.0,4,246,0,6.0
871,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,894,GasA,N,SBrkr,894,0,894,1,0,2,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,109500,1.5,1.5,3.0,5.0,3.0,8.0,3.5,4.0,47,47.0,47,0,0.0,2,0,0,5.0
872,60,RL,AllPub,CollgCr,1Fam,CompShg,PConc,804,GasA,Y,SBrkr,804,0,1682,2,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,200500,1.5,1.5,2.0,3.5,2.5,12.5,3.5,4.0,12,12.0,12,505,0.0,3,77,0,5.5
873,20,RL,AllPub,NAmes,1Fam,CompShg,Stone,105,GasA,Y,SBrkr,910,0,910,1,0,3,1,Typ,Attchd,Y,GdWo,missing,0,WD,Normal,116000,1.5,1.5,2.0,5.0,3.0,14.5,3.0,4.0,55,55.0,12,0,0.0,1,196,150,6.0
874,40,RL,AllPub,NAmes,1Fam,CompShg,CBlock,832,GasA,Y,SBrkr,1036,232,1268,1,0,3,1,Typ,Attchd,Y,missing,Othr,0,WD,Normal,133000,1.5,1.5,2.0,4.5,3.0,6.0,3.0,4.0,60,60.0,59,375,0.0,2,28,0,6.0
875,50,RM,AllPub,OldTown,1Fam,CompShg,CBlock,676,GasA,Y,SBrkr,676,0,1131,1,1,3,1,Typ,Detchd,Y,missing,missing,0,WD,Abnorml,66500,1.5,1.5,1.0,5.0,3.0,13.5,3.5,4.0,68,68.0,59,0,0.0,1,26,0,5.5
876,60,FV,AllPub,Somerst,1Fam,CompShg,PConc,1184,GasA,Y,SBrkr,1184,0,2610,2,1,4,1,Typ,BuiltIn,Y,missing,missing,0,New,Partial,303477,1.5,1.5,2.0,3.5,2.5,5.0,3.0,4.0,0,0.0,0,64,0.0,6,572,0,6.5
877,20,RL,AllPub,Mitchel,1Fam,CompShg,PConc,1064,GasA,Y,SBrkr,1040,0,1040,1,0,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,132250,1.5,1.0,2.0,2.5,3.0,8.0,3.5,4.0,44,44.0,44,633,1.0,1,0,0,4.5
