Id,MSSubClass,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice,HouseAge,GarageAge,RemodAge,BsmtFinSF,TotalBsmtBath,LivRmsAbvGrd,WDOpnPorch,TSSnEncPorch,OverallGrade
876,60,FV,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,missing,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1184,GasA,Ex,Y,SBrkr,1184,0,2610,2,1,4,1,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,missing,missing,missing,0,New,Partial,303477,0,0.0,0,64,0.0,6,572,0,6.5
877,20,RL,Pave,missing,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,missing,TA,TA,PConc,TA,TA,Gd,ALQ,Unf,1064,GasA,Gd,Y,SBrkr,1040,0,1040,1,0,3,1,TA,Typ,missing,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,132250,44,44.0,44,633,1.0,1,0,0,4.5
878,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1462,GasA,Ex,Y,SBrkr,1462,0,2224,2,1,4,1,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,350000,5,5.0,4,1170,1.0,5,184,0,7.0
879,85,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,missing,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1109,GasA,TA,Y,SBrkr,1155,0,1155,1,0,3,1,Gd,Min2,missing,Detchd,Unf,TA,TA,Y,missing,MnPrv,Shed,400,WD,Normal,148000,49,23.0,15,899,1.0,2,192,0,6.0
880,20,RL,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,864,GasA,Ex,Y,SBrkr,864,0,864,1,0,3,1,TA,Typ,missing,Attchd,Unf,TA,TA,Y,missing,GdWo,missing,0,WD,Normal,136500,31,31.0,4,646,1.0,2,0,0,6.5
881,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,missing,TA,TA,PConc,Ex,Gd,No,ALQ,Unf,1090,GasA,Gd,Y,SBrkr,1090,0,1090,1,1,2,1,TA,Typ,missing,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,157000,2,2.0,1,980,1.0,2,49,0,5.0
882,50,RL,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,Unf,1156,GasA,Ex,Y,SBrkr,1187,0,1717,2,1,3,1,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,187500,17,17.0,16,902,0.0,3,204,0,6.0
883,60,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,missing,TA,TA,PConc,Gd,TA,No,Unf,Unf,808,GasA,Gd,Y,SBrkr,808,0,1593,2,1,3,1,TA,Typ,TA,BuiltIn,RFn,TA,TA,Y,missing,MnPrv,missing,0,WD,Normal,178000,17,16.0,16,0,0.0,3,382,0,5.5
884,75,RL,Pave,missing,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,missing,Gd,TA,PConc,TA,Fa,No,Unf,Unf,795,GasA,TA,N,SBrkr,954,481,2230,1,0,5,1,TA,Typ,missing,Detchd,Unf,TA,Gd,Y,missing,missing,missing,0,WD,Normal,118500,94,9.0,56,0,1.0,4,188,0,4.5
885,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,892,GasA,TA,Y,SBrkr,892,0,892,1,0,3,1,TA,Typ,missing,Attchd,RFn,TA,TA,Y,missing,GdWo,missing,0,WD,Normal,100000,42,42.0,42,432,0.0,1,0,0,5.0
886,120,FV,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1698,GasA,Ex,Y,SBrkr,1709,0,1709,2,0,2,1,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,CWD,Abnorml,328900,9,9.0,8,1238,1.0,2,162,0,7.0
887,90,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Unf,1626,GasA,Ex,Y,SBrkr,1712,0,1712,2,0,4,2,TA,Typ,missing,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Family,145000,47,1.0,1,528,0.0,2,326,0,5.0
888,50,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,missing,TA,Gd,PConc,TA,TA,No,Unf,Unf,816,GasA,TA,Y,SBrkr,872,0,1393,1,1,3,1,TA,Typ,missing,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,135500,53,53.0,53,0,0.0,4,121,265,6.0
889,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,Flat,Tar&Grv,Wd Sdng,Wd Sdng,missing,Gd,Gd,PConc,TA,Gd,Gd,ALQ,Rec,2217,GasA,Ex,Y,SBrkr,2217,0,2217,2,0,4,1,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,268000,37,37.0,37,1174,1.0,3,288,224,7.0
890,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1505,GasA,Ex,Y,SBrkr,1505,0,1505,1,0,2,1,TA,Typ,TA,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,149500,56,56.0,56,1024,1.0,3,0,162,5.0
891,50,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,missing,TA,Gd,CBlock,TA,TA,Mn,Unf,Unf,672,GasA,Ex,Y,SBrkr,672,0,924,1,0,3,1,TA,Typ,Po,Detchd,Unf,TA,TA,Y,missing,MnPrv,Shed,2000,WD,Normal,122900,58,4.0,1,0,0.0,2,0,0,6.0
892,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Rec,918,GasA,Gd,Y,SBrkr,918,0,1683,2,1,3,1,TA,Typ,TA,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,172500,31,31.0,31,726,0.0,3,243,0,5.5
893,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,missing,TA,TA,CBlock,TA,TA,No,GLQ,Unf,1059,GasA,TA,Y,SBrkr,1068,0,1068,1,0,3,1,TA,Typ,missing,Attchd,RFn,TA,TA,Y,missing,MnPrv,missing,0,WD,Normal,154500,43,43.0,3,663,0.5,2,192,0,7.0
894,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,missing,TA,TA,PConc,Gd,TA,Mn,BLQ,Unf,1383,GasA,TA,Y,SBrkr,1383,0,1383,1,0,3,1,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,missing,GdPrv,missing,0,WD,Normal,165000,54,54.0,54,1064,1.0,2,627,0,5.0
895,90,RL,Pave,missing,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,missing,TA,TA,Slab,missing,missing,missing,missing,missing,0,GasA,TA,Y,SBrkr,1535,0,1535,2,0,4,2,TA,Typ,missing,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Alloca,118858,30,30.0,30,0,0.0,2,0,0,5.0
896,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,780,GasA,TA,Y,SBrkr,983,0,1796,1,1,4,1,TA,Typ,TA,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,140000,45,45.0,45,400,1.0,3,50,0,5.5
897,30,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,missing,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,951,GasA,Ex,N,SBrkr,951,0,951,1,0,2,1,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Abnorml,106500,70,70.0,56,285,0.0,3,28,0,5.0
898,90,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,Gable,CompShg,Plywood,Plywood,missing,TA,TA,Slab,missing,missing,missing,missing,missing,0,GasA,TA,Y,SBrkr,1120,0,2240,2,0,6,2,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Alloca,142953,30,30.0,30,0,0.0,4,154,0,5.0
899,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,2330,GasA,Ex,Y,SBrkr,2364,0,2364,2,1,2,1,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,New,Partial,611657,1,1.0,0,2188,1.0,8,67,0,7.0
900,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,missing,TA,TA,CBlock,TA,TA,No,BLQ,Unf,912,GasA,TA,Y,SBrkr,1236,0,1236,1,0,3,1,TA,Typ,TA,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,135000,45,45.0,12,465,0.0,2,0,0,6.0
901,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,missing,TA,TA,CBlock,TA,TA,No,ALQ,Unf,858,GasA,TA,Y,SBrkr,858,0,858,1,0,2,1,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,110000,36,28.0,36,322,0.0,1,0,0,5.0
902,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,missing,TA,Gd,CBlock,TA,TA,Mn,BLQ,Unf,992,GasA,TA,Y,SBrkr,1306,0,1306,1,0,2,1,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,153000,52,41.0,9,860,1.0,2,0,0,6.0
903,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,missing,Gd,TA,PConc,Gd,TA,No,Unf,Unf,783,GasA,Ex,Y,SBrkr,807,0,1509,2,1,3,1,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,180000,3,3.0,3,0,0.0,4,75,0,6.0
904,20,RL,Pave,missing,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1670,GasA,Ex,Y,SBrkr,1670,0,1670,2,0,3,1,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,New,Partial,240000,0,0.0,0,0,0.0,3,204,0,6.0
905,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Unf,876,GasA,TA,Y,SBrkr,902,0,902,1,0,3,1,TA,Typ,missing,Attchd,Unf,TA,TA,Y,missing,MnPrv,missing,0,WD,Normal,125500,40,40.0,40,599,0.0,2,0,0,5.5
906,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,Rec,LwQ,1056,GasA,TA,Y,SBrkr,1063,0,1063,1,0,3,1,TA,Typ,missing,Attchd,RFn,TA,TA,Y,missing,MnPrv,missing,0,WD,Normal,128000,56,56.0,56,644,1.0,2,0,164,5.0
907,20,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1623,GasA,Ex,Y,SBrkr,1636,0,1636,2,0,3,1,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,255000,1,1.0,1,63,1.0,4,60,0,6.5
908,50,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,BrkFace,missing,Gd,TA,CBlock,Gd,TA,No,Rec,Unf,1017,GasA,Gd,Y,SBrkr,1020,0,2057,1,1,3,1,Gd,Typ,Gd,Attchd,Fin,Fa,TA,Y,missing,missing,missing,0,WD,Normal,250000,70,70.0,19,223,0.0,2,0,322,7.0
909,20,RL,Pave,missing,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,missing,TA,TA,CBlock,Gd,TA,Av,BLQ,ALQ,864,GasA,TA,Y,SBrkr,902,0,902,1,0,2,1,TA,Typ,missing,Attchd,Unf,TA,TA,Y,missing,MnPrv,missing,0,WD,Normal,131000,23,23.0,23,625,1.0,2,164,0,5.0
910,60,RL,Pave,missing,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,missing,Gd,TA,PConc,Gd,TA,No,Unf,Unf,742,GasA,Ex,Y,SBrkr,742,0,1484,2,1,3,1,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,174000,4,4.0,4,0,0.0,4,60,0,5.5
911,90,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,1105,GasA,TA,Y,FuseA,1105,0,2274,2,0,5,2,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,154300,50,50.0,50,443,0.0,5,0,0,5.0
912,20,RL,Pave,missing,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,missing,TA,TA,CBlock,Gd,Gd,Av,ALQ,Unf,1268,GasA,TA,Y,SBrkr,1268,0,1268,1,1,3,1,Gd,Typ,missing,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,143500,32,31.0,20,196,0.0,1,173,0,6.0
913,30,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,missing,TA,TA,BrkTil,TA,TA,No,Rec,Unf,768,GasA,TA,N,SBrkr,1015,0,1015,1,0,3,1,TA,Min1,missing,Detchd,Unf,TA,TA,Y,missing,MnPrv,Shed,620,WD,Abnorml,88000,81,81.0,56,489,0.0,2,0,232,6.0
914,90,RH,Pave,missing,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,missing,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1001,GasA,TA,N,FuseA,1001,0,2002,2,0,4,2,TA,Typ,missing,2Types,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,145000,58,58.0,57,284,0.0,2,0,0,5.5
915,160,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,612,GasA,Ex,Y,SBrkr,612,0,1224,2,1,2,1,Gd,Typ,missing,Detchd,RFn,TA,TA,Y,missing,missing,missing,0,New,Partial,173733,0,0.0,0,294,0.0,1,234,0,5.5
916,160,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,546,GasA,Fa,Y,SBrkr,546,0,1092,1,1,3,1,TA,Typ,missing,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,75000,37,37.0,37,0,0.0,2,0,0,4.5
917,20,C (all),Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,missing,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,480,GasA,TA,N,FuseA,480,0,480,0,0,1,1,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Abnorml,35311,57,48.0,56,50,1.0,2,0,0,2.5
918,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,missing,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1134,GasA,Ex,Y,FuseA,1229,0,1229,1,0,3,1,TA,Typ,missing,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,135000,53,53.0,53,1059,0.0,2,0,0,5.0
919,60,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,missing,Gd,TA,PConc,Ex,TA,Mn,BLQ,GLQ,1104,GasA,Ex,Y,SBrkr,912,0,2127,2,1,4,1,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,missing,GdPrv,missing,0,WD,Normal,238000,16,16.0,16,682,1.0,3,264,224,6.0
920,20,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,missing,Ex,TA,CBlock,Gd,TA,No,ALQ,BLQ,1184,GasA,Ex,Y,SBrkr,1414,0,1414,1,0,3,1,TA,Min1,TA,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,176500,50,18.0,6,939,1.0,2,51,190,7.0
921,60,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,Gd,PConc,Gd,Gd,No,GLQ,Unf,928,GasA,Ex,Y,SBrkr,936,0,1721,2,1,3,1,Gd,Typ,missing,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,201000,13,13.0,13,814,0.5,3,387,0,5.5
922,90,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,Gable,CompShg,MetalSd,MetalSd,missing,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1272,GasA,Gd,Y,SBrkr,1272,0,2200,2,2,4,2,TA,Typ,missing,missing,missing,missing,missing,N,missing,GdPrv,missing,0,WD,Normal,145900,108,28.0,5,1084,2.0,3,70,0,6.0
923,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,missing,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1316,GasA,Ex,Y,SBrkr,1316,0,1316,2,0,3,1,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,New,Partial,169990,1,1.0,0,28,0.0,2,100,23,5.5
924,120,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,missing,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,1604,GasA,Ex,Y,SBrkr,1617,0,1617,2,0,2,1,Gd,Typ,Fa,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,193000,15,15.0,14,1006,1.0,2,69,0,5.5
925,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,Gd,CBlock,Gd,TA,No,BLQ,LwQ,1686,GasA,TA,Y,SBrkr,1686,0,1686,2,0,3,1,TA,Typ,TA,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,207500,26,26.0,26,1686,1.0,3,515,0,6.0
926,20,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,missing,TA,TA,PConc,Gd,TA,Av,ALQ,LwQ,1126,GasA,TA,Y,SBrkr,1126,0,1126,2,0,3,1,Ex,Typ,missing,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Abnorml,175000,31,31.0,31,860,0.5,2,180,0,5.5
927,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1181,GasA,Ex,Y,SBrkr,1234,0,2374,2,1,4,1,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,285000,4,4.0,3,0,0.0,5,204,0,6.5
928,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,832,GasA,Gd,Y,SBrkr,1098,0,1978,2,1,4,1,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,missing,GdPrv,missing,0,WD,Normal,176000,40,40.0,40,552,0.0,4,43,0,6.0
929,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,missing,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1753,GasA,Ex,Y,SBrkr,1788,0,1788,2,0,3,1,Ex,Typ,TA,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,236500,8,8.0,8,0,0.0,3,353,0,6.5
930,60,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,964,GasA,Gd,Y,SBrkr,993,0,2236,2,1,4,1,Gd,Typ,TA,BuiltIn,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,222000,9,9.0,9,0,0.0,3,0,0,6.0
931,20,RL,Pave,missing,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,missing,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1466,GasA,Ex,Y,SBrkr,1466,0,1466,2,0,3,1,Gd,Typ,missing,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,201000,2,2.0,2,16,0.0,3,118,0,6.5
932,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,missing,TA,TA,CBlock,TA,TA,No,BLQ,Rec,925,GasA,Ex,Y,SBrkr,925,0,925,1,0,2,1,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,GdWo,missing,0,WD,Normal,117500,44,44.0,44,804,0.5,2,0,0,5.5
933,20,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,Hip,CompShg,VinylSd,ImStucc,Stone,Ex,TA,PConc,Ex,Gd,No,Unf,Unf,1905,GasA,Ex,Y,SBrkr,1905,0,1905,2,0,3,1,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,320000,1,1.0,1,0,0.0,4,191,0,7.0
934,20,RL,Pave,missing,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1500,GasA,Ex,Y,SBrkr,1500,0,1500,2,0,3,1,Gd,Typ,missing,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,190000,5,5.0,5,20,0.0,2,228,0,6.0
935,20,RL,Pave,missing,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,Flat,Tar&Grv,Wd Sdng,Wd Sdng,missing,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,585,GasA,Ex,Y,SBrkr,2069,0,2069,2,0,4,1,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,242000,48,48.0,1,425,1.0,4,0,0,7.0
