Id,MSSubClass,MSZoning,LotShape,Utilities,LotConfig,Neighborhood,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,BsmtExposure,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,MiscVal,SaleType,SaleCondition,SalePrice,HouseAge,GarageAge,RemodAge,BsmtFinSF,TotalBsmtBath,LivRmsAbvGrd,WDOpnPorch,TSSnEncPorch,OverallGrade,StreetAlley,LandSlopeContour,LotCondition,BsmtFinType,BsmtGrade,ExterGrade
707,20,3.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,1.0,9.0,10.0,2.0,1.0,1.0,1643,1.0,4.0,1.0,4.0,1824,0,1824,2,0,2,1,2.0,6.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,302000,36,36.0,5,1219,1.0,2,428,0,6.0,1.5,2.0,2.0,3.5,2.5,3.5
708,120,3.0,3.0,0.0,4.0,16.0,4.0,2.0,3.0,1.0,8.0,8.0,1.0,2.0,3.0,1324,1.0,0.0,1.0,4.0,1324,0,1324,2,0,2,1,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,254000,3,3.0,3,863,1.0,3,230,0,6.5,1.5,1.5,2.0,3.5,2.5,3.0
709,60,3.0,0.0,0.0,4.0,8.0,0.0,5.0,3.0,1.0,12.0,13.0,3.0,2.0,0.0,728,1.0,0.0,1.0,4.0,728,0,1456,2,1,3,1,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,6.0,5.0,179540,0,0.0,0,0,0.0,4,124,0,6.0,1.5,1.5,2.0,5.0,2.5,3.0
710,20,3.0,0.0,0.0,4.0,19.0,0.0,2.0,1.0,1.0,6.0,6.0,0.0,2.0,3.0,876,1.0,4.0,1.0,4.0,904,0,904,1,0,3,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,2.0,0,8.0,0.0,109900,42,42.0,42,0,0.0,2,0,0,6.0,1.5,1.5,2.0,5.0,3.0,3.5
711,30,3.0,0.0,0.0,4.0,3.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,1.0,3.0,270,1.0,2.0,1.0,4.0,729,0,729,1,0,2,1,3.0,1.0,5.0,6.0,3.0,5.0,5.0,0.0,4.0,0,8.0,4.0,52000,73,28.0,5,0,0.0,2,0,0,4.5,1.5,1.5,2.0,5.0,3.0,3.0
712,50,0.0,3.0,0.0,4.0,9.0,0.0,0.0,1.0,1.0,8.0,8.0,3.0,4.0,2.0,859,1.0,2.0,1.0,4.0,859,0,1178,1,0,2,1,3.0,6.0,5.0,5.0,1.0,4.0,4.0,0.0,4.0,0,8.0,0.0,102776,110,46.0,60,0,0.0,4,68,98,5.5,1.0,1.0,2.0,5.0,3.0,3.5
713,120,3.0,0.0,0.0,4.0,22.0,4.0,2.0,1.0,1.0,6.0,6.0,3.0,2.0,2.0,1228,1.0,2.0,1.0,4.0,1228,0,1228,2,0,2,1,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,189000,20,20.0,19,767,1.0,2,288,0,6.5,1.5,0.5,2.0,3.5,2.5,3.0
714,190,3.0,3.0,0.0,4.0,3.0,1.0,2.0,1.0,1.0,6.0,6.0,1.0,1.0,0.0,960,2.0,4.0,0.0,4.0,960,0,960,1,0,3,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,129000,36,36.0,36,789,1.0,2,288,0,4.5,1.5,1.5,4.0,2.5,3.0,3.5
715,60,3.0,0.0,0.0,1.0,19.0,0.0,5.0,1.0,1.0,6.0,10.0,1.0,1.0,3.0,725,1.0,0.0,1.0,4.0,725,0,1479,2,1,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,130500,34,34.0,5,533,0.0,2,44,0,7.0,1.5,1.5,3.5,3.5,3.0,3.0
716,20,3.0,3.0,0.0,4.0,14.0,0.0,2.0,3.0,1.0,6.0,6.0,1.0,1.0,3.0,1064,1.0,4.0,1.0,4.0,1350,0,1350,2,0,3,1,3.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,0,8.0,4.0,165000,35,35.0,35,0,0.0,3,0,0,5.5,1.5,1.5,2.0,5.0,2.5,3.5
717,70,4.0,3.0,0.0,4.0,17.0,0.0,5.0,1.0,1.0,13.0,13.0,3.0,0.0,3.0,718,1.0,0.0,1.0,4.0,1576,0,2554,1,1,3,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,1.0,4.0,0,8.0,4.0,159500,117,11.0,9,0,0.0,4,48,143,7.5,0.5,0.0,2.0,5.0,3.0,2.5
718,20,3.0,3.0,0.0,4.0,14.0,0.0,2.0,1.0,1.0,6.0,6.0,3.0,1.0,3.0,1176,1.0,2.0,1.0,4.0,1178,0,1178,1,1,3,1,2.0,6.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,0,8.0,4.0,157000,35,35.0,8,1084,0.5,1,224,0,5.5,1.5,1.5,2.0,3.0,2.5,3.5
719,60,3.0,3.0,0.0,4.0,15.0,0.0,5.0,3.0,1.0,13.0,7.0,1.0,2.0,1.0,1311,1.0,0.0,1.0,4.0,1325,0,2418,2,1,3,1,2.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,341000,15,15.0,14,1173,1.0,5,404,216,6.0,1.5,1.5,2.0,3.5,2.5,3.0
720,20,3.0,0.0,0.0,4.0,5.0,0.0,2.0,1.0,1.0,6.0,10.0,3.0,1.0,1.0,971,1.0,4.0,1.0,4.0,971,0,971,1,1,3,1,3.0,6.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,128500,37,37.0,37,523,0.0,1,0,0,5.5,1.5,1.5,2.0,2.5,2.5,3.5
721,120,3.0,0.0,0.0,1.0,22.0,0.0,2.0,1.0,1.0,6.0,6.0,3.0,2.0,1.0,1742,1.0,4.0,1.0,4.0,1742,0,1742,2,0,2,1,2.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,275000,21,21.0,21,1148,1.0,2,142,234,6.5,1.5,1.5,2.0,3.5,2.5,3.0
722,120,4.0,3.0,0.0,4.0,5.0,4.0,2.0,1.0,1.0,12.0,13.0,1.0,2.0,0.0,848,1.0,0.0,1.0,4.0,848,0,848,1,0,1,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,143000,6,6.0,6,662,1.0,1,160,0,5.5,1.5,1.5,2.0,3.5,2.5,3.0
723,20,3.0,3.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,8.0,8.0,3.0,1.0,3.0,864,1.0,0.0,1.0,4.0,864,0,864,1,0,3,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,124500,39,15.0,39,191,0.0,1,0,0,5.5,1.5,1.5,2.0,2.5,3.0,2.5
724,50,3.0,3.0,0.0,4.0,7.0,0.0,0.0,1.0,1.0,8.0,8.0,3.0,2.0,3.0,941,1.0,0.0,1.0,4.0,997,0,1470,2,0,4,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,135000,54,50.0,36,0,0.0,2,0,156,5.0,1.5,1.5,2.0,5.0,3.0,3.5
725,20,3.0,0.0,0.0,4.0,7.0,0.0,2.0,3.0,1.0,5.0,5.0,2.0,2.0,3.0,1698,1.0,0.0,1.0,4.0,1698,0,1698,2,0,3,1,0.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,320000,2,2.0,1,1234,1.0,4,391,0,7.0,1.5,1.5,2.0,3.5,1.5,2.0
726,20,3.0,3.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,6.0,10.0,3.0,1.0,3.0,864,1.0,4.0,1.0,4.0,864,0,864,1,0,3,1,2.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,500,8.0,4.0,120500,39,20.0,39,614,0.0,1,96,0,5.0,1.5,1.5,2.0,0.5,3.0,3.5
727,20,3.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,1.0,13.0,10.0,1.0,1.0,3.0,880,1.0,0.0,1.0,4.0,1680,0,1680,2,0,3,1,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,222000,21,21.0,2,808,1.0,1,336,182,7.5,1.5,1.5,2.0,3.5,2.5,2.0
728,20,3.0,3.0,0.0,4.0,5.0,0.0,2.0,1.0,1.0,12.0,13.0,2.0,2.0,0.0,1232,1.0,0.0,1.0,4.0,1232,0,1232,2,0,2,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,194500,2,2.0,2,724,1.0,3,132,0,6.0,1.5,1.5,2.0,3.5,2.5,3.0
729,90,3.0,3.0,0.0,0.0,12.0,2.0,2.0,1.0,1.0,12.0,13.0,1.0,1.0,3.0,1584,1.0,4.0,1.0,4.0,1776,0,1776,2,0,4,2,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,0.0,0.0,110000,51,41.0,51,0,1.0,3,25,0,5.0,1.5,1.5,2.0,5.0,3.0,3.5
730,30,4.0,3.0,0.0,4.0,9.0,0.0,0.0,1.0,1.0,8.0,8.0,3.0,1.0,3.0,780,1.0,4.0,1.0,0.0,848,360,1208,1,0,2,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,103000,84,47.0,59,152,0.0,2,23,112,4.5,0.5,1.5,2.0,3.0,3.0,3.5
731,120,3.0,0.0,0.0,4.0,22.0,4.0,2.0,1.0,1.0,5.0,5.0,3.0,2.0,3.0,1595,1.0,0.0,1.0,4.0,1616,0,1616,2,0,2,1,2.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,236500,15,15.0,14,1180,1.0,2,389,0,6.5,1.5,1.5,2.0,3.5,2.5,3.0
732,80,3.0,0.0,0.0,0.0,23.0,0.0,7.0,1.0,1.0,12.0,13.0,1.0,2.0,0.0,868,1.0,0.0,1.0,4.0,1146,0,1146,2,0,3,1,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,187500,4,4.0,4,786,1.0,2,182,0,6.0,1.5,1.5,2.0,3.5,1.5,3.0
733,60,3.0,0.0,0.0,4.0,5.0,0.0,5.0,1.0,1.0,12.0,13.0,1.0,2.0,0.0,1153,1.0,0.0,1.0,4.0,1153,0,2031,2,1,3,1,2.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,222500,10,10.0,9,252,0.0,4,276,0,6.0,1.5,1.5,2.0,2.5,2.5,3.0
734,20,3.0,3.0,0.0,0.0,19.0,0.0,2.0,3.0,1.0,6.0,6.0,3.0,1.0,3.0,864,1.0,0.0,1.0,4.0,1144,0,1144,1,0,3,1,3.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,1.0,400,8.0,4.0,131400,48,48.0,26,594,1.0,2,165,0,5.5,1.5,1.5,1.5,3.0,3.0,3.5
735,20,3.0,0.0,0.0,0.0,19.0,0.0,2.0,1.0,1.0,9.0,10.0,3.0,2.0,3.0,948,1.0,4.0,1.0,4.0,948,0,948,1,0,3,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,3.0,108000,39,39.0,39,0,0.0,2,147,0,5.0,1.5,1.5,2.0,5.0,3.0,3.5
736,75,4.0,3.0,0.0,4.0,17.0,0.0,4.0,1.0,1.0,13.0,14.0,3.0,0.0,2.0,880,2.0,1.0,0.0,4.0,880,0,1768,1,1,2,1,3.0,6.0,4.0,5.0,2.0,4.0,4.0,0.0,4.0,0,8.0,4.0,163000,92,92.0,36,390,0.0,3,341,0,7.0,1.5,1.5,2.0,4.5,2.5,3.5
737,90,3.0,3.0,0.0,4.0,12.0,2.0,2.0,1.0,1.0,11.0,11.0,3.0,1.0,4.0,0,1.0,2.0,0.0,1.0,1040,0,1040,2,0,2,2,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,93500,56,57.0,56,0,0.0,2,0,0,3.5,1.5,1.5,2.0,6.0,4.0,3.5
738,60,3.0,0.0,0.0,1.0,8.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,893,1.0,0.0,1.0,4.0,901,0,1801,2,1,3,1,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,239900,1,1.0,1,0,0.0,4,116,0,6.5,1.5,0.5,2.0,5.0,2.5,3.0
739,90,3.0,3.0,0.0,4.0,7.0,2.0,2.0,1.0,1.0,9.0,10.0,3.0,1.0,1.0,1200,1.0,4.0,1.0,4.0,1200,0,1200,3,0,3,1,3.0,6.0,5.0,6.0,3.0,5.0,5.0,2.0,4.0,0,8.0,2.0,179000,22,29.0,21,1200,3.0,1,120,0,5.0,1.5,1.5,2.0,3.5,1.5,3.5
740,60,3.0,0.0,0.0,4.0,5.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,864,1.0,0.0,1.0,4.0,864,0,1728,2,1,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,190000,5,5.0,5,0,0.0,3,243,0,6.0,1.5,1.5,2.0,5.0,2.5,3.0
741,70,4.0,3.0,0.0,4.0,17.0,0.0,5.0,1.0,1.0,13.0,15.0,3.0,0.0,3.0,264,1.0,0.0,1.0,4.0,768,0,1432,2,0,2,1,3.0,6.0,5.0,5.0,2.0,4.0,2.0,2.0,0.0,0,8.0,0.0,132000,97,97.0,5,0,0.0,4,270,112,6.0,0.5,1.5,2.0,5.0,0.5,2.5
742,20,3.0,0.0,0.0,4.0,19.0,0.0,2.0,3.0,1.0,6.0,6.0,3.0,1.0,2.0,912,1.0,2.0,1.0,4.0,912,0,912,1,0,3,1,2.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,0.0,0,8.0,4.0,142000,47,46.0,12,832,1.5,1,168,0,7.0,1.5,1.5,1.5,3.5,3.0,2.5
743,20,3.0,3.0,0.0,4.0,20.0,0.0,2.0,1.0,1.0,12.0,13.0,1.0,2.0,3.0,1349,1.0,0.0,1.0,4.0,1349,0,1349,2,0,3,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,0.0,0,8.0,4.0,179000,7,7.0,6,0,0.0,2,175,0,6.0,1.5,1.5,2.0,5.0,2.5,3.5
744,80,3.0,0.0,0.0,4.0,19.0,0.0,7.0,1.0,1.0,6.0,6.0,3.0,1.0,0.0,520,1.0,0.0,1.0,4.0,1464,0,1464,2,0,3,1,3.0,3.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,175000,46,12.0,10,444,0.5,2,302,100,5.5,1.5,1.5,2.0,2.5,2.5,3.5
745,120,3.0,0.0,0.0,4.0,22.0,4.0,2.0,1.0,1.0,6.0,6.0,3.0,2.0,3.0,1337,1.0,2.0,1.0,4.0,1337,0,1337,2,0,2,1,2.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,180000,15,15.0,15,733,1.0,2,96,238,6.5,1.5,0.5,2.0,3.5,2.5,3.0
746,60,3.0,0.0,0.0,4.0,14.0,0.0,5.0,3.0,1.0,12.0,13.0,1.0,1.0,3.0,1142,1.0,0.0,1.0,4.0,1175,0,2715,3,1,4,1,2.0,6.0,4.0,3.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,299800,32,14.0,12,655,0.5,6,204,0,8.5,1.5,1.5,2.0,1.0,2.0,1.0
747,60,3.0,0.0,0.0,4.0,8.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,952,1.0,0.0,1.0,4.0,980,0,2256,2,1,4,1,2.0,6.0,4.0,3.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,236000,9,9.0,9,300,0.0,3,278,0,6.0,1.5,1.5,2.0,3.5,2.5,3.0
748,70,4.0,0.0,0.0,0.0,17.0,0.0,5.0,4.0,1.0,11.0,12.0,3.0,4.0,3.0,1240,2.0,4.0,0.0,4.0,1320,0,2640,1,1,4,1,2.0,6.0,2.0,5.0,2.0,4.0,4.0,0.0,4.0,0,8.0,4.0,265979,129,59.0,6,0,0.0,3,181,386,7.0,1.0,1.5,2.0,5.0,1.5,3.0
749,20,3.0,0.0,0.0,4.0,15.0,0.0,2.0,3.0,1.0,12.0,13.0,1.0,2.0,3.0,1720,1.0,0.0,1.0,4.0,1720,0,1720,2,0,3,1,2.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,260400,14,14.0,14,919,1.0,3,296,154,6.0,1.5,1.5,2.0,3.5,2.5,3.0
750,50,3.0,3.0,0.0,4.0,7.0,0.0,0.0,1.0,1.0,14.0,15.0,3.0,3.0,4.0,0,5.0,4.0,0.0,1.0,1088,0,1529,2,0,4,1,3.0,4.0,5.0,5.0,2.0,4.0,4.0,0.0,4.0,0,8.0,4.0,98000,64,64.0,59,0,0.0,4,92,185,3.5,1.5,1.5,2.0,6.0,4.0,3.5
751,50,4.0,3.0,0.0,0.0,17.0,0.0,0.0,1.0,1.0,13.0,14.0,3.0,0.0,3.0,576,1.0,2.0,1.0,4.0,792,0,1140,1,0,3,1,3.0,3.0,5.0,6.0,3.0,5.0,5.0,0.0,4.0,0,8.0,4.0,96500,100,30.0,6,0,0.0,3,160,0,5.5,0.5,1.5,2.0,5.0,1.5,3.5
752,60,3.0,3.0,0.0,4.0,8.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,660,1.0,0.0,1.0,4.0,660,0,1320,2,1,3,1,2.0,6.0,5.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,162000,4,4.0,4,0,0.0,2,48,0,6.0,1.5,1.5,4.0,5.0,2.5,3.0
753,20,3.0,0.0,0.0,4.0,5.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,2.0,1.0,1479,1.0,0.0,1.0,4.0,1494,0,1494,2,0,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,217000,9,9.0,9,1200,1.0,2,195,0,5.5,1.5,1.5,2.0,3.5,2.5,2.5
754,60,3.0,3.0,0.0,4.0,16.0,0.0,5.0,1.0,1.0,12.0,13.0,1.0,2.0,2.0,1030,1.0,2.0,1.0,4.0,1038,0,2098,2,1,3,1,0.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,275500,1,1.0,1,0,0.0,4,244,0,6.5,1.5,1.5,2.0,5.0,2.5,3.0
755,20,3.0,3.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,9.0,10.0,3.0,1.0,3.0,1026,1.0,2.0,1.0,4.0,1026,0,1026,1,0,3,1,2.0,6.0,5.0,5.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,156000,40,40.0,4,911,1.0,1,219,0,7.0,1.5,1.5,2.0,2.5,3.0,3.5
756,160,1.0,3.0,0.0,4.0,21.0,4.0,5.0,1.0,1.0,8.0,8.0,1.0,2.0,3.0,729,1.0,2.0,1.0,4.0,742,0,1471,2,1,3,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,172500,10,10.0,10,381,0.0,2,24,0,5.5,1.0,1.5,2.0,3.5,2.5,3.5
757,60,3.0,0.0,0.0,4.0,5.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,0.0,866,1.0,0.0,1.0,4.0,866,0,1768,2,1,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,212000,2,2.0,2,20,0.0,3,249,0,6.5,1.5,1.5,2.0,3.5,2.5,3.0
758,60,3.0,0.0,0.0,1.0,19.0,0.0,5.0,3.0,1.0,6.0,6.0,0.0,1.0,2.0,672,1.0,4.0,1.0,4.0,672,0,1386,2,1,3,1,3.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,0.0,0,8.0,0.0,158900,32,32.0,32,438,0.0,2,335,0,5.5,1.5,1.5,2.0,4.5,3.0,3.5
759,160,1.0,3.0,0.0,4.0,21.0,3.0,5.0,1.0,1.0,8.0,8.0,1.0,2.0,3.0,744,1.0,2.0,1.0,4.0,757,0,1501,2,1,3,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,179400,9,9.0,9,549,0.0,2,0,0,6.0,1.0,1.5,2.0,2.5,2.5,3.5
760,60,3.0,0.0,0.0,4.0,15.0,0.0,5.0,1.0,1.0,12.0,13.0,1.0,2.0,0.0,1318,1.0,0.0,1.0,4.0,1328,0,2531,2,1,4,1,2.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,290000,12,12.0,12,120,0.0,4,320,0,6.5,1.5,1.5,2.0,1.5,2.5,3.0
761,20,3.0,3.0,0.0,4.0,12.0,0.0,2.0,3.0,1.0,13.0,14.0,3.0,1.0,3.0,864,1.0,0.0,1.0,4.0,864,0,864,1,0,2,1,3.0,6.0,5.0,5.0,2.0,0.0,0.0,2.0,4.0,450,8.0,4.0,127500,50,1.0,50,612,0.0,2,0,0,6.0,1.5,1.5,2.0,4.5,3.0,3.5
762,30,4.0,3.0,0.0,2.0,3.0,0.0,2.0,1.0,1.0,13.0,14.0,3.0,2.0,2.0,1145,1.0,4.0,1.0,4.0,1301,0,1301,1,0,2,1,1.0,2.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,100000,85,44.0,59,405,0.0,2,0,0,5.0,1.5,1.5,1.5,4.0,3.0,3.5
763,60,1.0,3.0,0.0,4.0,21.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,2.0,756,1.0,0.0,1.0,4.0,764,0,1547,2,1,3,1,2.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,0,2.0,4.0,215200,1,1.0,1,24,0.0,3,214,0,6.0,1.5,1.5,2.0,3.5,2.5,3.5
764,60,3.0,3.0,0.0,4.0,15.0,0.0,5.0,1.0,1.0,12.0,13.0,1.0,2.0,2.0,1252,1.0,0.0,1.0,4.0,1268,0,2365,2,1,3,1,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,337000,10,10.0,10,1163,1.0,4,128,180,6.5,1.5,1.5,2.0,3.5,2.5,3.0
765,120,3.0,0.0,0.0,1.0,24.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,0.0,1494,1.0,0.0,1.0,4.0,1494,0,1494,1,1,2,1,0.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,270000,11,11.0,10,1494,1.0,3,30,216,6.5,1.5,1.5,2.0,2.5,1.5,2.0
766,20,3.0,0.0,0.0,4.0,21.0,0.0,2.0,1.0,1.0,12.0,13.0,2.0,2.0,3.0,1498,1.0,0.0,1.0,4.0,1506,0,1506,2,0,2,1,0.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,6.0,5.0,264132,0,0.0,0,0,0.0,3,174,0,7.0,1.5,1.5,2.0,5.0,2.5,3.0
767,60,3.0,3.0,0.0,4.0,14.0,0.0,5.0,1.0,1.0,6.0,6.0,1.0,1.0,3.0,980,1.0,4.0,1.0,4.0,980,0,1714,2,1,3,1,3.0,6.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,500,8.0,4.0,196500,22,22.0,22,394,0.0,3,294,156,6.0,1.5,1.5,2.0,3.5,2.5,3.5
768,50,3.0,0.0,0.0,4.0,11.0,0.0,0.0,1.0,1.0,12.0,13.0,3.0,1.0,2.0,983,1.0,0.0,1.0,4.0,983,0,1750,2,0,4,1,3.0,4.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,1300,8.0,4.0,160000,68,19.0,23,660,1.0,2,245,156,6.5,1.5,1.5,2.0,2.5,2.5,3.5
769,20,3.0,3.0,0.0,4.0,5.0,0.0,2.0,3.0,1.0,12.0,13.0,3.0,2.0,3.0,1860,1.0,0.0,1.0,4.0,1836,0,1836,2,0,3,1,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,216837,2,2.0,1,24,0.0,4,153,0,6.0,1.5,1.5,2.0,3.5,2.5,3.0
770,60,3.0,1.0,0.0,1.0,22.0,0.0,5.0,3.0,1.0,5.0,15.0,1.0,2.0,1.0,1650,1.0,0.0,1.0,4.0,1690,0,3279,3,1,4,1,0.0,4.0,2.0,3.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,538000,7,7.0,7,1416,1.0,7,539,210,6.5,1.5,1.0,2.0,2.5,2.5,2.0
771,85,3.0,0.0,0.0,1.0,19.0,0.0,6.0,3.0,1.0,13.0,14.0,3.0,1.0,0.0,858,1.0,4.0,1.0,4.0,858,0,858,1,0,2,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,134900,27,26.0,27,685,1.0,2,120,0,5.0,1.5,1.5,2.0,3.5,2.5,3.5
772,20,3.0,3.0,0.0,4.0,7.0,0.0,2.0,1.0,1.0,13.0,14.0,3.0,1.0,3.0,836,1.0,4.0,1.0,1.0,1220,0,1220,1,0,2,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,0.0,4.0,102000,55,55.0,55,836,0.0,3,0,0,4.5,1.5,1.5,2.0,4.0,0.5,3.5
773,80,3.0,3.0,0.0,4.0,7.0,0.0,7.0,1.0,1.0,9.0,10.0,3.0,1.0,0.0,1029,1.0,4.0,1.0,4.0,1117,0,1117,1,0,3,1,3.0,6.0,4.0,5.0,2.0,4.0,4.0,2.0,2.0,0,8.0,0.0,107000,34,34.0,34,549,1.0,2,144,0,5.5,1.5,1.5,2.0,0.5,3.0,3.5
774,20,3.0,3.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,13.0,14.0,3.0,1.0,3.0,912,1.0,0.0,1.0,0.0,912,0,912,1,0,2,1,3.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,0.0,4.0,114500,49,49.0,49,456,0.0,2,0,0,5.0,1.5,1.5,1.5,4.5,3.0,3.5
775,20,3.0,3.0,0.0,0.0,16.0,0.0,2.0,3.0,1.0,12.0,13.0,1.0,2.0,0.0,1935,1.0,2.0,1.0,4.0,1973,0,1973,2,0,3,1,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,6.0,5.0,395000,1,1.0,1,0,0.0,5,360,0,6.5,1.5,1.5,2.0,5.0,2.5,3.0
776,120,4.0,3.0,0.0,2.0,11.0,4.0,2.0,3.0,1.0,12.0,13.0,1.0,2.0,3.0,1204,1.0,0.0,1.0,4.0,1204,0,1204,2,0,2,1,3.0,6.0,5.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,162000,11,11.0,11,866,1.0,2,247,0,5.5,1.5,1.5,2.0,3.5,1.5,3.5
777,20,3.0,0.0,0.0,4.0,5.0,0.0,2.0,1.0,1.0,12.0,13.0,1.0,2.0,0.0,1614,1.0,0.0,1.0,4.0,1614,0,1614,2,0,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,6.0,5.0,221500,1,1.0,0,20,0.0,3,203,0,6.0,1.5,1.5,2.0,3.5,2.5,3.0
